,Date,GC=F,ETH-USD,^FTSE,AVDO-USD,GC=F_z_norm,ETH-USD_z_norm,^FTSE_z_norm,AVDO-USD_z_norm
2213,2022-11-17,1760.800048828125,1200.80859375,7346.5,698.5819091796875,-1.0459940824843723,-1.2204292466148103,-0.5706083933506335,-0.7887873525433007
2214,2022-11-18,1751.9000244140625,1212.30029296875,7385.5,645.1809692382812,-1.128066720994404,-1.1972735688538396,-0.40724727666156646,-0.937859839925114
2215,2022-11-21,1737.4000244140625,1108.35302734375,7376.89990234375,586.4022216796875,-1.2617802034557684,-1.406726439236948,-0.44327090632208005,-1.101944856281785
2216,2022-11-22,1738.300048828125,1135.1734619140625,7452.7998046875,539.3076171875,-1.2534805207864894,-1.3526834880164667,-0.12534544982294826,-1.2334127638058157
2217,2022-11-23,1744.9000244140625,1183.1995849609375,7465.2001953125,502.1271667480469,-1.1926180573550627,-1.2559112519691047,-0.07340335597985498,-1.3372046115722982
2218,2022-11-25,1753.300048828125,1198.9259033203125,7486.7001953125,583.4107055664062,-1.115156228585078,-1.2242228520759049,0.01665469552822045,-1.1102958843449415
2219,2022-11-28,1740.0999755859375,1170.086181640625,7474.0,720.3181762695312,-1.236882281133903,-1.2823346499239832,-0.03654320417483737,-0.7281090310561915
2220,2022-11-29,1748.4000244140625,1216.9012451171875,7512.0,578.74951171875,-1.1603423891747333,-1.1880026887764152,0.12262916593245875,-1.1233079354774
2221,2022-11-30,1746.0,1295.6885986328125,7573.10009765625,617.4993896484375,-1.1824745010641535,-1.0292468307505795,0.3785619911359472,-1.0151349202634654
2222,2022-12-01,1801.0999755859375,1276.27392578125,7558.5,721.0301513671875,-0.6743634928481631,-1.0683672340806576,0.31740588198480796,-0.7261215023932507
2223,2022-12-02,1795.9000244140625,1294.3033447265625,7556.2001953125,652.34521484375,-0.7223154638702638,-1.0320381057795947,0.3077725829613015,-0.9178603434032682
2224,2022-12-05,1767.4000244140625,1259.6767578125,7567.5,626.2424926757812,-0.9851316190529456,-1.1018103886493065,0.3551046012207465,-0.9907279319753998
2225,2022-12-06,1769.300048828125,1271.65380859375,7521.39990234375,773.9752197265625,-0.9676103169035724,-1.0776767315514162,0.1620029747438223,-0.5783216126611164
2226,2022-12-07,1785.5,1232.4375,7489.2001953125,739.01611328125,-0.8182205316004367,-1.156697265198,0.027126561982647825,-0.6759124221144055
2227,2022-12-08,1788.699951171875,1281.1163330078125,7472.2001953125,693.9222412109375,-0.7887117995385243,-1.058609824041355,-0.04408212990745833,-0.801795144077253
2228,2022-12-09,1798.0999755859375,1264.2847900390625,7476.60009765625,679.9998779296875,-0.7020283512884454,-1.0925252422737077,-0.025652054004949524,-0.8406604023825642
2229,2022-12-12,1780.5,1274.6190185546875,7446.0,717.7085571289062,-0.8643286290009072,-1.0717018582935902,-0.153828108464424,-0.7353939668052442
2230,2022-12-13,1813.9000244140625,1320.5491943359375,7502.89990234375,708.3106079101562,-0.5563263132285701,-0.9791529384471618,0.08451116298105972,-0.7616290043881826
2231,2022-12-14,1807.5,1309.3287353515625,7495.89990234375,681.8291625976562,-0.6153449030383665,-1.0017620694056586,0.05518993690866306,-0.8355538253095253
2232,2022-12-15,1777.199951171875,1266.3538818359375,7426.2001953125,672.1146850585938,-0.8947604235596064,-1.0883560396175738,-0.23676447266892206,-0.8626724740065667
2233,2022-12-16,1790.0,1168.2593994140625,7332.10009765625,672.1629638671875,-0.7767232439400132,-1.2860156008236319,-0.6309259350708518,-0.862537700309834
2234,2022-12-19,1787.699951171875,1167.60986328125,7361.2998046875,716.6376953125,-0.7979334190186184,-1.2873244106958024,-0.5086157620549903,-0.7383833530368169
2235,2022-12-20,1815.9000244140625,1217.70361328125,7370.60009765625,801.4944458007812,-0.5378830742683818,-1.1863859236402048,-0.4696591916726703,-0.5014997536038128
2236,2022-12-21,1815.9000244140625,1213.5999755859375,7497.2998046875,802.8831176757812,-0.5378830742683818,-1.194654719256208,0.06105377306585902,-0.4976231781953919
2237,2022-12-22,1787.0,1218.18212890625,7469.2998046875,885.4850463867188,-0.8043881023802956,-1.185421718660143,-0.05623113122372759,-0.26703407266680473
2238,2022-12-23,1795.9000244140625,1220.159423828125,7473.0,811.4674682617188,-0.7223154638702638,-1.1814374859389598,-0.04073195075660832,-0.4736593585358998
2240,2022-12-28,1807.9000244140625,1189.986083984375,7497.2001953125,808.5208740234375,-0.6116560301091346,-1.2422365132276436,0.060636534636815426,-0.4818849840190369
2241,2022-12-29,1819.5,1201.5953369140625,7512.7001953125,732.5038452148438,-0.5046854692772375,-1.2188439657228467,0.12556210665426515,-0.69409187738657
2242,2022-12-30,1819.699951171875,1199.2327880859375,7451.7001953125,713.734130859375,-0.5028415956556073,-1.2236044818412428,-0.1299514348337628,-0.7464888578420823
2243,2023-01-03,1839.699951171875,1214.77880859375,7554.10009765625,592.3320922851562,-0.31840920605372536,-1.1922793806101735,0.2989758060822991,-1.0853912045674246
2244,2023-01-04,1852.800048828125,1256.526611328125,7585.2001953125,708.6284790039062,-0.19760509031571533,-1.1081579074542736,0.4292462338326591,-0.7607416448273943
2245,2023-01-05,1834.800048828125,1250.4385986328125,7633.5,700.769287109375,-0.36359424095740905,-1.1204252020896346,0.6315618756176292,-0.7826811328928529
2246,2023-01-06,1864.199951171875,1269.3790283203125,7699.5,698.19189453125,-0.09247952879141998,-1.0822603947665819,0.9080191500145119,-0.7898761059214569
2247,2023-01-09,1872.699951171875,1321.5389404296875,7724.89990234375,881.5695190429688,-0.01409576321062016,-0.9771586083506465,1.0144129041342107,-0.277964543201308
2248,2023-01-10,1871.5999755859373,1336.5860595703125,7694.5,721.8157958984375,-0.024239319501531423,-0.9468387891995546,0.8870754171056572,-0.723928320314436
2249,2023-01-11,1874.5999755859373,1387.9327392578125,7725.0,681.7689208984375,0.0034255389387508653,-0.8433756593084077,1.014832187849671,-0.8357219942585457
2250,2023-01-12,1895.5,1417.9384765625,7794.0,638.1947021484375,0.19615761120991393,-0.7829143497334037,1.3038557019918668,-0.9573624968772096
2251,2023-01-13,1918.4000244140625,1451.6148681640625,7844.10009765625,638.2763061523438,0.40733292244126307,-0.7150567024669572,1.5137123147958746,-0.9571346935491041
2252,2023-01-17,1907.199951171875,1567.8460693359375,7851.0,448.262939453125,0.3040501088526262,-0.48085180475129663,1.542614257152811,-1.4875703982525301
2253,2023-01-18,1904.4000244140625,1515.5069580078125,7830.7001953125,377.8716735839844,0.2782302497199457,-0.5863146760934387,1.4575835196574274,-1.684072577887966
2254,2023-01-19,1922.0999755859373,1552.5565185546875,7747.2998046875,407.77288818359375,0.44145246424322043,-0.511660121629532,1.1082404185085966,-1.600601229986748
2255,2023-01-20,1926.4000244140625,1659.754150390625,7770.60009765625,523.4253540039062,0.48110587828201584,-0.29565779053109165,1.2058394410357098,-1.277749220816287
2256,2023-01-23,1927.0999755859373,1628.2510986328125,7784.7001953125,407.843505859375,0.48756056164369094,-0.3591361761993193,1.2649011768959637,-1.6004040957678862
2257,2023-01-24,1933.9000244140625,1556.604248046875,7757.39990234375,402.9241333007813,0.5502680243827216,-0.5035039805749747,1.1505471680417665,-1.6141368709675745
2258,2023-01-25,1941.199951171875,1611.7110595703125,7744.89990234375,371.38079833984375,0.6175851711758255,-0.39246421649994034,1.0981878357696297,-1.7021923135890749
2259,2023-01-26,1929.0999755859373,1603.10595703125,7761.10009765625,320.3238525390625,0.5060038006038792,-0.4098034261069522,1.1660463485088859,-1.8447213761297756
2260,2023-01-27,1928.5999755859373,1598.156494140625,7765.2001953125,432.0359802246094,0.501392990863832,-0.4197765524134777,1.18322061855143,-1.5328690985655267
2261,2023-01-30,1922.9000244140625,1567.3265380859375,7784.89990234375,442.8973693847656,0.4488302101016865,-0.4818986558725064,1.2657376990404676,-1.502548765247369
2262,2023-01-31,1929.5,1586.535400390625,7771.7001953125,441.9158630371094,0.5096926735331132,-0.443192959072118,1.2104474713329414,-1.5052887093904253
2263,2023-02-01,1927.800048828125,1641.792724609375,7761.10009765625,525.2621459960938,0.4940163706913419,-0.3318499131755489,1.1660463485088859,-1.2726216865185982
2264,2023-02-02,1916.300048828125,1643.2415771484375,7820.2001953125,437.9725646972656,0.3879677466702598,-0.3289304874336224,1.4136016805488323,-1.5162967046177394
2265,2023-02-03,1862.9000244140625,1664.74560546875,7901.7998046875,442.91595458984375,-0.10446695870395929,-0.28560005031815255,1.7554017653922085,-1.502496883337565
2266,2023-02-06,1866.199951171875,1616.2470703125,7836.7001953125,440.9234313964844,-0.07403628983123178,-0.38332419281266705,1.482715999148053,-1.5080591522587852
2267,2023-02-07,1871.699951171875,1672.0035400390625,7864.7001953125,503.4311828613281,-0.023317382690714258,-0.27097537289480406,1.6000009034376397,-1.3335643586889951
2268,2023-02-08,1877.4000244140625,1650.716796875,7885.2001953125,566.0733032226562,0.02924652375740511,-0.3138679822387153,1.685870208363944,-1.1586944648747588
2269,2023-02-09,1866.199951171875,1546.438232421875,7911.2001953125,570.9411010742188,-0.07403628983123178,-0.5239884169881214,1.794777619489989,-1.145105664104576
2270,2023-02-10,1862.800048828125,1514.869140625,7882.5,490.745849609375,-0.10538889551477436,-0.5875998727824239,1.6745597744785958,-1.3689763604854204
2271,2023-02-13,1851.9000244140625,1507.1658935546875,7947.60009765625,487.2945861816406,-0.20590477298499435,-0.6031218511668094,1.947247586009168,-1.3786108055784612
